Plate	Patient	Cell_type	Well	Count
AS-198	RN	CD34	K23	289
AS-198	RN	CD34	K24	422
AS-198	RN	CD34	L1	1391
AS-198	RN	CD34	L2	3242
AS-198	RN	CD34	L3	2070
AS-198	RN	CD34	L4	2278
AS-198	RN	CD34	L5	348
AS-198	RN	CD34	L6	5364
AS-198	RN	CD34	L7	960
AS-198	RN	CD34	L8	2366
AS-198	RN	CD34	L9	2602
AS-198	RN	CD34	L10	122
AS-198	RN	CD34	L11	333
AS-198	RN	CD34	L12	6572
AS-198	RN	CD34	L13	11195
AS-198	RN	CD34	L14	215
AS-198	RN	CD34	L15	257
AS-198	RN	CD34	L16	3472
AS-198	RN	CD34	L17	2643
AS-198	RN	CD34	L18	5320
AS-198	RN	CD34	L19	4116
AS-198	RN	CD34	L20	8690
AS-198	RN	CD34	L21	1397
AS-198	RN	CD34	L22	8680
AS-198	RN	CD34	L23	1419
AS-198	RN	CD34	L24	786
AS-198	RN	CD34	M1	1159
AS-198	RN	CD34	M2	1038
AS-198	RN	CD34	M3	3861
AS-198	RN	CD34	M4	2511
AS-198	RN	CD34	M5	599
AS-198	RN	CD34	M6	1886
AS-198	RN	CD34	M7	2754
AS-198	RN	CD34	M8	2823
AS-198	RN	CD34	M9	10937
AS-198	RN	CD34	M10	567
AS-198	RN	CD34	M11	406
AS-198	RN	CD34	M12	8156
AS-198	RN	CD34	M13	7385
AS-198	RN	CD34	M14	215
AS-198	RN	CD34	M15	202
AS-198	RN	CD34	M16	1713
AS-198	RN	CD34	M17	1893
AS-198	RN	CD34	M18	2045
AS-198	RN	CD34	M19	7873
AS-198	RN	CD34	M20	6928
AS-198	RN	CD34	M21	3480
AS-198	RN	CD34	M22	3531
AS-198	RN	CD34	M23	442
AS-198	RN	CD34	M24	590
AS-198	RN	CD34	N1	1817
AS-198	RN	CD34	N2	1259
AS-198	RN	CD34	N3	712
AS-198	RN	CD34	N4	3586
AS-198	RN	CD34	N5	534
AS-198	RN	CD34	N6	5397
AS-198	RN	CD34	N7	818
AS-198	RN	CD34	N8	6840
AS-198	RN	CD34	N9	5617
AS-198	RN	CD34	N10	456
AS-198	RN	CD34	N11	105
AS-198	RN	CD34	N12	11192
AS-198	RN	CD34	N13	3647
AS-198	RN	CD34	N14	68
AS-198	RN	CD34	N15	131
AS-198	RN	CD34	N16	2802
AS-198	RN	CD34	N17	1720
AS-198	RN	CD34	N18	2872
AS-198	RN	CD34	N19	1784
AS-198	RN	CD34	N20	1611
AS-198	RN	CD34	N21	406
AS-198	RN	CD34	N22	4819
AS-198	RN	CD34	N23	644
AS-198	RN	CD34	N24	384
AS-198	RN	CD34	O1	442
AS-198	RN	CD34	O2	3424
AS-198	RN	CD34	O3	639
AS-198	RN	CD34	O4	3790
AS-198	RN	CD34	O5	488
AS-198	RN	CD34	O6	6926
AS-198	RN	CD34	O7	548
AS-198	RN	CD34	O8	3133
AS-198	RN	CD34	O9	1623
AS-198	RN	CD34	O10	468
AS-198	RN	CD34	O11	411
AS-198	RN	CD34	O12	3504
AS-198	RN	CD34	O13	2908
AS-198	RN	CD34	O14	140
AS-198	RN	CD34	O15	73
AS-198	RN	CD34	O16	1870
AS-198	RN	CD34	O17	2554
AS-198	RN	CD34	O18	1870
AS-198	RN	CD34	O19	1008
AS-198	RN	CD34	O20	1567
AS-198	RN	CD34	O21	891
AS-198	RN	CD34	O22	1267
AS-198	RN	CD34	O23	2052
AS-198	RN	CD34	O24	1413
AS-198	RN	CD34	P1	1339
AS-198	RN	CD34	P2	862
AS-198	RN	CD34	P3	180
AS-198	RN	CD34	P4	379
AS-198	RN	CD34	P5	88
AS-198	RN	CD34	P6	1183
AS-198	RN	CD34	P7	423
AS-198	RN	CD34	P8	1196
AS-198	RN	CD34	P9	433
AS-198	RN	CD34	P10	51
AS-198	RN	CD34	P11	32
AS-198	RN	CD34	P12	959
AS-198	RN	CD34	P13	1260
AS-198	RN	CD34	P14	63
AS-198	RN	CD34	P15	31
AS-198	RN	CD34	P16	391
AS-198	RN	CD34	P17	1711
AS-198	RN	CD34	P18	2001
AS-198	RN	CD34	P19	1741
AS-198	RN	CD34	P20	729
AS-198	RN	CD34	P21	161
AS-198	RN	CD34	P22	505
AS-198	RN	CD34	P23	1384
AS-198	RN	CD34	P24	1124
