Plate	Patient	Cell_type	Well	Count
AS-196	RN	nBCs	C21	825
AS-196	RN	nBCs	C22	362
AS-196	RN	nBCs	C23	1753
AS-196	RN	nBCs	C24	3251
AS-196	RN	nBCs	D1	210
AS-196	RN	nBCs	D2	4021
AS-196	RN	nBCs	D3	544
AS-196	RN	nBCs	D4	10200
AS-196	RN	nBCs	D5	123
AS-196	RN	nBCs	D6	1042
AS-196	RN	nBCs	D7	276
AS-196	RN	nBCs	D8	3598
AS-196	RN	nBCs	D9	3393
AS-196	RN	nBCs	D10	878
AS-196	RN	nBCs	D11	172
AS-196	RN	nBCs	D12	1157
AS-196	RN	nBCs	D13	5096
AS-196	RN	nBCs	D14	1322
AS-196	RN	nBCs	D15	97
AS-196	RN	nBCs	D16	6212
AS-196	RN	nBCs	D17	4412
AS-196	RN	nBCs	D18	3721
AS-196	RN	nBCs	D19	4664
AS-196	RN	nBCs	D20	2242
AS-196	RN	nBCs	D21	1780
AS-196	RN	nBCs	D22	552
AS-196	RN	nBCs	D23	861
AS-196	RN	nBCs	D24	500
AS-196	RN	nBCs	E1	216
AS-196	RN	nBCs	E2	4945
AS-196	RN	nBCs	E3	555
AS-196	RN	nBCs	E4	4221
AS-196	RN	nBCs	E5	434
AS-196	RN	nBCs	E6	947
AS-196	RN	nBCs	E7	348
AS-196	RN	nBCs	E8	4245
AS-196	RN	nBCs	E9	1758
AS-196	RN	nBCs	E10	184
AS-196	RN	nBCs	E11	73
AS-196	RN	nBCs	E12	3508
AS-196	RN	nBCs	E13	5825
AS-196	RN	nBCs	E14	566
AS-196	RN	nBCs	E15	492
AS-196	RN	nBCs	E16	4772
AS-196	RN	nBCs	E17	6942
AS-196	RN	nBCs	E18	1596
AS-196	RN	nBCs	E19	730
AS-196	RN	nBCs	E20	4721
AS-196	RN	nBCs	E21	621
AS-196	RN	nBCs	E22	4506
AS-196	RN	nBCs	E23	444
AS-196	RN	nBCs	E24	2483
AS-196	RN	nBCs	F1	203
AS-196	RN	nBCs	F2	2331
AS-196	RN	nBCs	F3	2375
AS-196	RN	nBCs	F4	4743
AS-196	RN	nBCs	F5	247
AS-196	RN	nBCs	F6	1703
AS-196	RN	nBCs	F7	1396
AS-196	RN	nBCs	F8	5135
AS-196	RN	nBCs	F9	1395
AS-196	RN	nBCs	F10	224
AS-196	RN	nBCs	F11	110
AS-196	RN	nBCs	F12	3874
AS-196	RN	nBCs	F13	1389
AS-196	RN	nBCs	F14	1509
AS-196	RN	nBCs	F15	1100
AS-196	RN	nBCs	F16	5546
AS-196	RN	nBCs	F17	14772
AS-196	RN	nBCs	F18	1795
AS-196	RN	nBCs	F19	5342
AS-196	RN	nBCs	F20	6613
AS-196	RN	nBCs	F21	312
AS-196	RN	nBCs	F22	1036
AS-196	RN	nBCs	F23	538
AS-196	RN	nBCs	F24	1135
AS-196	RN	nBCs	G1	543
AS-196	RN	nBCs	G2	1058
AS-196	RN	nBCs	G3	1931
AS-196	RN	nBCs	G4	4804
AS-196	RN	nBCs	G5	434
AS-196	RN	nBCs	G6	2825
AS-196	RN	nBCs	G7	1664
AS-196	RN	nBCs	G8	2467
AS-196	RN	nBCs	G9	11920
AS-196	RN	nBCs	G10	129
AS-196	RN	nBCs	G11	122
AS-196	RN	nBCs	G12	12724
AS-196	RN	nBCs	G13	8311
AS-196	RN	nBCs	G14	362
AS-196	RN	nBCs	G15	667
AS-196	RN	nBCs	G16	5402
AS-196	RN	nBCs	G17	6619
AS-196	RN	nBCs	G18	3157
AS-196	RN	nBCs	G19	6544
AS-196	RN	nBCs	G20	1421
AS-196	RN	nBCs	G21	541
AS-196	RN	nBCs	G22	2031
AS-196	RN	nBCs	G23	3472
AS-196	RN	nBCs	G24	849
AS-196	RN	nBCs	H1	1053
AS-196	RN	nBCs	H2	5724
AS-196	RN	nBCs	H3	3782
AS-196	RN	nBCs	H4	4039
AS-196	RN	nBCs	H5	503
AS-196	RN	nBCs	H6	8305
AS-196	RN	nBCs	H7	1700
AS-196	RN	nBCs	H8	6360
AS-196	RN	nBCs	H9	3261
AS-196	RN	nBCs	H10	484
AS-196	RN	nBCs	H11	163
AS-196	RN	nBCs	H12	8197
AS-196	RN	nBCs	H13	7180
AS-196	RN	nBCs	H14	1080
AS-196	RN	nBCs	H15	221
AS-196	RN	nBCs	H16	3511
AS-196	RN	nBCs	H17	8522
AS-196	RN	nBCs	H18	10879
AS-196	RN	nBCs	H19	4746
AS-196	RN	nBCs	H20	5910
AS-196	RN	nBCs	H21	361
AS-196	RN	nBCs	H22	6185
AS-196	RN	nBCs	H23	646
AS-196	RN	nBCs	H24	810
AS-196	RN	nBCs	I1	148
AS-196	RN	nBCs	I2	4254
AS-196	RN	nBCs	I3	3072
AS-196	RN	nBCs	I4	5585
AS-196	RN	nBCs	I5	1200
AS-196	RN	nBCs	I6	5404
AS-196	RN	nBCs	I7	929
AS-196	RN	nBCs	I8	5077
AS-196	RN	nBCs	I9	11191
AS-196	RN	nBCs	I10	502
AS-196	RN	nBCs	I11	189
AS-196	RN	nBCs	I12	3933
AS-196	RN	nBCs	I13	3403
AS-196	RN	nBCs	I14	2483
AS-196	RN	nBCs	I15	147
AS-196	RN	nBCs	I16	5929
AS-196	RN	nBCs	I17	17530
AS-196	RN	nBCs	I18	8348
AS-196	RN	nBCs	I19	5622
AS-196	RN	nBCs	I20	15142
AS-196	RN	nBCs	I21	1830
AS-196	RN	nBCs	I22	3997
AS-196	RN	nBCs	I23	1110
AS-196	RN	nBCs	I24	1166
AS-196	RN	nBCs	J1	374
AS-196	RN	nBCs	J2	14230
AS-196	RN	nBCs	J3	529
AS-196	RN	nBCs	J4	9271
AS-196	RN	nBCs	J5	340
AS-196	RN	nBCs	J6	15478
AS-196	RN	nBCs	J7	1759
AS-196	RN	nBCs	J8	3593
AS-196	RN	nBCs	J9	4525
AS-196	RN	nBCs	J10	719
AS-196	RN	nBCs	J11	90
AS-196	RN	nBCs	J12	2191
AS-196	RN	nBCs	J13	5159
AS-196	RN	nBCs	J14	628
AS-196	RN	nBCs	J15	172
AS-196	RN	nBCs	J16	2888
AS-196	RN	nBCs	J17	12608
AS-196	RN	nBCs	J18	24368
AS-196	RN	nBCs	J19	4760
AS-196	RN	nBCs	J20	6121
AS-196	RN	nBCs	J21	612
AS-196	RN	nBCs	J22	2484
AS-196	RN	nBCs	J23	2150
AS-196	RN	nBCs	J24	1040
AS-196	RN	nBCs	K1	600
AS-196	RN	nBCs	K2	2940
AS-196	RN	nBCs	K3	735
AS-196	RN	nBCs	K4	4626
AS-196	RN	nBCs	K5	264
AS-196	RN	nBCs	K6	2016
AS-196	RN	nBCs	K7	1830
AS-196	RN	nBCs	K8	3476
AS-196	RN	nBCs	K9	6606
AS-196	RN	nBCs	K10	431
AS-196	RN	nBCs	K11	632
AS-196	RN	nBCs	K12	3673
AS-196	RN	nBCs	K13	1718
AS-196	RN	nBCs	K14	670
AS-196	RN	nBCs	K15	1136
AS-196	RN	nBCs	K16	4492
AS-196	RN	nBCs	K17	6152
AS-196	RN	nBCs	K18	5541
AS-196	RN	nBCs	K19	1386
AS-196	RN	nBCs	K20	6878
AS-196	RN	nBCs	K21	3500
AS-196	RN	nBCs	K22	1464
AS-196	RN	nBCs	K23	3777
AS-196	RN	nBCs	K24	721
AS-196	RN	nBCs	L1	257
AS-196	RN	nBCs	L2	1483
AS-196	RN	nBCs	L3	3620
AS-196	RN	nBCs	L4	838
AS-196	RN	nBCs	L5	213
AS-196	RN	nBCs	L6	8492
AS-196	RN	nBCs	L7	1632
AS-196	RN	nBCs	L8	15679
AS-196	RN	nBCs	L9	13520
AS-196	RN	nBCs	L10	854
AS-196	RN	nBCs	L11	405
AS-196	RN	nBCs	L12	5777
AS-196	RN	nBCs	L13	5206
AS-196	RN	nBCs	L14	232
AS-196	RN	nBCs	L15	1296
AS-196	RN	nBCs	L16	4972
AS-196	RN	nBCs	L17	1849
AS-196	RN	nBCs	L18	18139
AS-196	RN	nBCs	L19	1759
AS-196	RN	nBCs	L20	7620
AS-196	RN	nBCs	L21	339
AS-196	RN	nBCs	L22	1161
AS-196	RN	nBCs	L23	1138
AS-196	RN	nBCs	L24	2638
AS-196	RN	nBCs	M1	931
AS-196	RN	nBCs	M2	1501
AS-196	RN	nBCs	M3	1884
AS-196	RN	nBCs	M4	1049
AS-196	RN	nBCs	M5	118
AS-196	RN	nBCs	M6	1912
AS-196	RN	nBCs	M7	1554
AS-196	RN	nBCs	M8	3964
AS-196	RN	nBCs	M9	2911
AS-196	RN	nBCs	M10	347
AS-196	RN	nBCs	M11	429
AS-196	RN	nBCs	M12	3611
AS-196	RN	nBCs	M13	12978
AS-196	RN	nBCs	M14	1026
AS-196	RN	nBCs	M15	253
AS-196	RN	nBCs	M16	6768
AS-196	RN	nBCs	M17	3461
AS-196	RN	nBCs	M18	7857
AS-196	RN	nBCs	M19	864
AS-196	RN	nBCs	M20	6694
AS-196	RN	nBCs	M21	384
AS-196	RN	nBCs	M22	9365
AS-196	RN	nBCs	M23	491
AS-196	RN	nBCs	M24	1497
AS-196	RN	nBCs	N1	236
AS-196	RN	nBCs	N2	4416
AS-196	RN	nBCs	N3	4651
AS-196	RN	nBCs	N4	5405
AS-196	RN	nBCs	N5	109
AS-196	RN	nBCs	N6	3353
AS-196	RN	nBCs	N7	412
AS-196	RN	nBCs	N8	3849
AS-196	RN	nBCs	N9	5656
AS-196	RN	nBCs	N10	502
AS-196	RN	nBCs	N11	224
AS-196	RN	nBCs	N12	5342
AS-196	RN	nBCs	N13	6465
AS-196	RN	nBCs	N14	160
AS-196	RN	nBCs	N15	92
AS-196	RN	nBCs	N16	2216
AS-196	RN	nBCs	N17	3786
AS-196	RN	nBCs	N18	21011
AS-196	RN	nBCs	N19	4279
AS-196	RN	nBCs	N20	7443
AS-196	RN	nBCs	N21	285
AS-196	RN	nBCs	N22	5145
AS-196	RN	nBCs	N23	598
AS-196	RN	nBCs	N24	701
AS-196	RN	nBCs	O1	46
AS-196	RN	nBCs	O2	555
AS-196	RN	nBCs	O3	1717
AS-196	RN	nBCs	O4	537
AS-196	RN	nBCs	O5	172
AS-196	RN	nBCs	O6	639
AS-196	RN	nBCs	O7	1758
AS-196	RN	nBCs	O8	489
AS-196	RN	nBCs	O9	2139
AS-196	RN	nBCs	O10	201
AS-196	RN	nBCs	O11	362
AS-196	RN	nBCs	O12	2784
AS-196	RN	nBCs	O13	621
AS-196	RN	nBCs	O14	81
AS-196	RN	nBCs	O15	71
AS-196	RN	nBCs	O16	556
AS-196	RN	nBCs	O17	987
AS-196	RN	nBCs	O18	2362
AS-196	RN	nBCs	O19	246
AS-196	RN	nBCs	O20	6378
AS-196	RN	nBCs	O21	129
AS-196	RN	nBCs	O22	2329
AS-196	RN	nBCs	O23	241
AS-196	RN	nBCs	O24	307
AS-196	RN	nBCs	P1	1425
AS-196	RN	nBCs	P2	302
AS-196	RN	nBCs	P3	120
AS-196	RN	nBCs	P4	283
AS-196	RN	nBCs	P5	21
AS-196	RN	nBCs	P6	2539
AS-196	RN	nBCs	P7	103
AS-196	RN	nBCs	P8	5819
AS-196	RN	nBCs	P9	291
AS-196	RN	nBCs	P10	25
AS-196	RN	nBCs	P11	57
AS-196	RN	nBCs	P12	3868
AS-196	RN	nBCs	P13	335
AS-196	RN	nBCs	P14	43
AS-196	RN	nBCs	P15	19
AS-196	RN	nBCs	P16	333
AS-196	RN	nBCs	P17	406
AS-196	RN	nBCs	P18	452
AS-196	RN	nBCs	P19	277
AS-196	RN	nBCs	P20	462
AS-196	RN	nBCs	P21	76
AS-196	RN	nBCs	P22	216
AS-196	RN	nBCs	P23	199
AS-196	RN	nBCs	P24	180
