Plate	Patient	Cell_type	Amplicon	Well	Count
AS-187	RN	Monocytes	RN_RUNX1_c	B23	45
AS-187	RN	Monocytes	RN_RUNX1_c	B24	52
AS-187	RN	Monocytes	RN_RUNX1_c	C1	0
AS-187	RN	Monocytes	RN_RUNX1_c	C2	206
AS-187	RN	Monocytes	RN_RUNX1_c	C3	43
AS-187	RN	Monocytes	RN_RUNX1_c	C4	46
AS-187	RN	Monocytes	RN_RUNX1_c	C5	3
AS-187	RN	Monocytes	RN_RUNX1_c	C6	54
AS-187	RN	Monocytes	RN_RUNX1_c	C7	3
AS-187	RN	Monocytes	RN_RUNX1_c	C8	199
AS-187	RN	Monocytes	RN_RUNX1_c	C9	56
AS-187	RN	Monocytes	RN_RUNX1_c	C10	2
AS-187	RN	Monocytes	RN_RUNX1_c	C11	5
AS-187	RN	Monocytes	RN_RUNX1_c	C12	141
AS-187	RN	Monocytes	RN_RUNX1_c	C13	211
AS-187	RN	Monocytes	RN_RUNX1_c	C14	1
AS-187	RN	Monocytes	RN_RUNX1_c	C15	2
AS-187	RN	Monocytes	RN_RUNX1_c	C16	195
AS-187	RN	Monocytes	RN_RUNX1_c	C17	105
AS-187	RN	Monocytes	RN_RUNX1_c	C18	388
AS-187	RN	Monocytes	RN_RUNX1_c	C19	101
AS-187	RN	Monocytes	RN_RUNX1_c	C20	170
AS-187	RN	Monocytes	RN_RUNX1_c	C21	78
AS-187	RN	Monocytes	RN_RUNX1_c	C22	358
AS-187	RN	Monocytes	RN_RUNX1_c	C23	17
AS-187	RN	Monocytes	RN_RUNX1_c	C24	8
AS-187	RN	Monocytes	RN_RUNX1_c	D1	4
AS-187	RN	Monocytes	RN_RUNX1_c	D2	114
AS-187	RN	Monocytes	RN_RUNX1_c	D3	42
AS-187	RN	Monocytes	RN_RUNX1_c	D4	101
AS-187	RN	Monocytes	RN_RUNX1_c	D5	3
AS-187	RN	Monocytes	RN_RUNX1_c	D6	107
AS-187	RN	Monocytes	RN_RUNX1_c	D7	19
AS-187	RN	Monocytes	RN_RUNX1_c	D8	167
AS-187	RN	Monocytes	RN_RUNX1_c	D9	74
AS-187	RN	Monocytes	RN_RUNX1_c	D10	1
AS-187	RN	Monocytes	RN_RUNX1_c	D11	1
AS-187	RN	Monocytes	RN_RUNX1_c	D12	191
AS-187	RN	Monocytes	RN_RUNX1_c	D13	152
AS-187	RN	Monocytes	RN_RUNX1_c	D14	4
AS-187	RN	Monocytes	RN_RUNX1_c	D15	4
AS-187	RN	Monocytes	RN_RUNX1_c	D16	84
AS-187	RN	Monocytes	RN_RUNX1_c	D17	288
AS-187	RN	Monocytes	RN_RUNX1_c	D18	157
AS-187	RN	Monocytes	RN_RUNX1_c	D19	158
AS-187	RN	Monocytes	RN_RUNX1_c	D20	245
AS-187	RN	Monocytes	RN_RUNX1_c	D21	49
AS-187	RN	Monocytes	RN_RUNX1_c	D22	133
AS-187	RN	Monocytes	RN_RUNX1_c	D23	29
AS-187	RN	Monocytes	RN_RUNX1_c	D24	6
AS-187	RN	Monocytes	RN_RUNX1_c	E1	18
AS-187	RN	Monocytes	RN_RUNX1_c	E2	163
AS-187	RN	Monocytes	RN_RUNX1_c	E3	78
AS-187	RN	Monocytes	RN_RUNX1_c	E4	113
AS-187	RN	Monocytes	RN_RUNX1_c	E5	2
AS-187	RN	Monocytes	RN_RUNX1_c	E6	4567
AS-187	RN	Monocytes	RN_RUNX1_c	E7	33
AS-187	RN	Monocytes	RN_RUNX1_c	E8	376
AS-187	RN	Monocytes	RN_RUNX1_c	E9	99
AS-187	RN	Monocytes	RN_RUNX1_c	E10	10
AS-187	RN	Monocytes	RN_RUNX1_c	E11	3
AS-187	RN	Monocytes	RN_RUNX1_c	E12	145
AS-187	RN	Monocytes	RN_RUNX1_c	E13	177
AS-187	RN	Monocytes	RN_RUNX1_c	E14	7
AS-187	RN	Monocytes	RN_RUNX1_c	E15	11
AS-187	RN	Monocytes	RN_RUNX1_c	E16	173
AS-187	RN	Monocytes	RN_RUNX1_c	E17	181
AS-187	RN	Monocytes	RN_RUNX1_c	E18	291
AS-187	RN	Monocytes	RN_RUNX1_c	E19	178
AS-187	RN	Monocytes	RN_RUNX1_c	E20	296
AS-187	RN	Monocytes	RN_RUNX1_c	E21	146
AS-187	RN	Monocytes	RN_RUNX1_c	E22	340
AS-187	RN	Monocytes	RN_RUNX1_c	E23	44
AS-187	RN	Monocytes	RN_RUNX1_c	E24	29
AS-187	RN	Monocytes	RN_RUNX1_c	F1	8
AS-187	RN	Monocytes	RN_RUNX1_c	F2	111
AS-187	RN	Monocytes	RN_RUNX1_c	F3	78
AS-187	RN	Monocytes	RN_RUNX1_c	F4	93
AS-187	RN	Monocytes	RN_RUNX1_c	F5	1
AS-187	RN	Monocytes	RN_RUNX1_c	F6	63
AS-187	RN	Monocytes	RN_RUNX1_c	F7	51
AS-187	RN	Monocytes	RN_RUNX1_c	F8	213
AS-187	RN	Monocytes	RN_RUNX1_c	F9	90
AS-187	RN	Monocytes	RN_RUNX1_c	F10	6
AS-187	RN	Monocytes	RN_RUNX1_c	F11	7
AS-187	RN	Monocytes	RN_RUNX1_c	F12	146
AS-187	RN	Monocytes	RN_RUNX1_c	F13	196
AS-187	RN	Monocytes	RN_RUNX1_c	F14	5
AS-187	RN	Monocytes	RN_RUNX1_c	F15	11
AS-187	RN	Monocytes	RN_RUNX1_c	F16	161
AS-187	RN	Monocytes	RN_RUNX1_c	F17	197
AS-187	RN	Monocytes	RN_RUNX1_c	F18	113
AS-187	RN	Monocytes	RN_RUNX1_c	F19	214
AS-187	RN	Monocytes	RN_RUNX1_c	F20	184
AS-187	RN	Monocytes	RN_RUNX1_c	F21	148
AS-187	RN	Monocytes	RN_RUNX1_c	F22	282
AS-187	RN	Monocytes	RN_RUNX1_c	F23	27
AS-187	RN	Monocytes	RN_RUNX1_c	F24	6
AS-187	RN	Monocytes	RN_RUNX1_c	G1	39
AS-187	RN	Monocytes	RN_RUNX1_c	G2	21588
AS-187	RN	Monocytes	RN_RUNX1_c	G3	173
AS-187	RN	Monocytes	RN_RUNX1_c	G4	171
AS-187	RN	Monocytes	RN_RUNX1_c	G5	7
AS-187	RN	Monocytes	RN_RUNX1_c	G6	193
AS-187	RN	Monocytes	RN_RUNX1_c	G7	40
AS-187	RN	Monocytes	RN_RUNX1_c	G8	322
AS-187	RN	Monocytes	RN_RUNX1_c	G9	135
AS-187	RN	Monocytes	RN_RUNX1_c	G10	6
AS-187	RN	Monocytes	RN_RUNX1_c	G11	5
AS-187	RN	Monocytes	RN_RUNX1_c	G12	197
AS-187	RN	Monocytes	RN_RUNX1_c	G13	225
AS-187	RN	Monocytes	RN_RUNX1_c	G14	6
AS-187	RN	Monocytes	RN_RUNX1_c	G15	3
AS-187	RN	Monocytes	RN_RUNX1_c	G16	112
AS-187	RN	Monocytes	RN_RUNX1_c	G17	128
AS-187	RN	Monocytes	RN_RUNX1_c	G18	163
AS-187	RN	Monocytes	RN_RUNX1_c	G19	160
AS-187	RN	Monocytes	RN_RUNX1_c	G20	137
AS-187	RN	Monocytes	RN_RUNX1_c	G21	77
AS-187	RN	Monocytes	RN_RUNX1_c	G22	362
AS-187	RN	Monocytes	RN_RUNX1_c	G23	53
AS-187	RN	Monocytes	RN_RUNX1_c	G24	79
AS-187	RN	Monocytes	RN_RUNX1_c	H1	69
AS-187	RN	Monocytes	RN_RUNX1_c	H2	459
AS-187	RN	Monocytes	RN_RUNX1_c	H3	134
AS-187	RN	Monocytes	RN_RUNX1_c	H4	267
AS-187	RN	Monocytes	RN_RUNX1_c	H5	8
AS-187	RN	Monocytes	RN_RUNX1_c	H6	264
AS-187	RN	Monocytes	RN_RUNX1_c	H7	44
AS-187	RN	Monocytes	RN_RUNX1_c	H8	26575
AS-187	RN	Monocytes	RN_RUNX1_c	H9	151
AS-187	RN	Monocytes	RN_RUNX1_c	H10	3
AS-187	RN	Monocytes	RN_RUNX1_c	H11	3
AS-187	RN	Monocytes	RN_RUNX1_c	H12	232
AS-187	RN	Monocytes	RN_RUNX1_c	H13	243
AS-187	RN	Monocytes	RN_RUNX1_c	H14	15
AS-187	RN	Monocytes	RN_RUNX1_c	H15	5
AS-187	RN	Monocytes	RN_RUNX1_c	H16	180
AS-187	RN	Monocytes	RN_RUNX1_c	H17	241
AS-187	RN	Monocytes	RN_RUNX1_c	H18	333
AS-187	RN	Monocytes	RN_RUNX1_c	H19	252
AS-187	RN	Monocytes	RN_RUNX1_c	H20	252
AS-187	RN	Monocytes	RN_RUNX1_c	H21	86
AS-187	RN	Monocytes	RN_RUNX1_c	H22	44877
AS-187	RN	Monocytes	RN_RUNX1_c	H23	106
AS-187	RN	Monocytes	RN_RUNX1_c	H24	158
AS-187	RN	Monocytes	RN_RUNX1_c	I1	51
AS-187	RN	Monocytes	RN_RUNX1_c	I2	713
AS-187	RN	Monocytes	RN_RUNX1_c	I3	229
AS-187	RN	Monocytes	RN_RUNX1_c	I4	350
AS-187	RN	Monocytes	RN_RUNX1_c	I5	671
AS-187	RN	Monocytes	RN_RUNX1_c	I6	413
AS-187	RN	Monocytes	RN_RUNX1_c	I7	64
AS-187	RN	Monocytes	RN_RUNX1_c	I8	848
AS-187	RN	Monocytes	RN_RUNX1_c	I9	219
AS-187	RN	Monocytes	RN_RUNX1_c	I10	10
AS-187	RN	Monocytes	RN_RUNX1_c	I11	4
AS-187	RN	Monocytes	RN_RUNX1_c	I12	320
AS-187	RN	Monocytes	RN_RUNX1_c	I13	380
AS-187	RN	Monocytes	RN_RUNX1_c	I14	596
AS-187	RN	Monocytes	RN_RUNX1_c	I15	13
AS-187	RN	Monocytes	RN_RUNX1_c	I16	202
AS-187	RN	Monocytes	RN_RUNX1_c	I17	330
AS-187	RN	Monocytes	RN_RUNX1_c	I18	378
AS-187	RN	Monocytes	RN_RUNX1_c	I19	291
AS-187	RN	Monocytes	RN_RUNX1_c	I20	2355
AS-187	RN	Monocytes	RN_RUNX1_c	I21	112
AS-187	RN	Monocytes	RN_RUNX1_c	I22	903
AS-187	RN	Monocytes	RN_RUNX1_c	I23	133
AS-187	RN	Monocytes	RN_RUNX1_c	I24	228
AS-187	RN	Monocytes	RN_RUNX1_c	J1	15
AS-187	RN	Monocytes	RN_RUNX1_c	J2	263
AS-187	RN	Monocytes	RN_RUNX1_c	J3	34
AS-187	RN	Monocytes	RN_RUNX1_c	J4	3446
AS-187	RN	Monocytes	RN_RUNX1_c	J5	5
AS-187	RN	Monocytes	RN_RUNX1_c	J6	237
AS-187	RN	Monocytes	RN_RUNX1_c	J7	24
AS-187	RN	Monocytes	RN_RUNX1_c	J8	306
AS-187	RN	Monocytes	RN_RUNX1_c	J9	71
AS-187	RN	Monocytes	RN_RUNX1_c	J10	5
AS-187	RN	Monocytes	RN_RUNX1_c	J11	1
AS-187	RN	Monocytes	RN_RUNX1_c	J12	140
AS-187	RN	Monocytes	RN_RUNX1_c	J13	142
AS-187	RN	Monocytes	RN_RUNX1_c	J14	4
AS-187	RN	Monocytes	RN_RUNX1_c	J15	4
AS-187	RN	Monocytes	RN_RUNX1_c	J16	102
AS-187	RN	Monocytes	RN_RUNX1_c	J17	177
AS-187	RN	Monocytes	RN_RUNX1_c	J18	273
AS-187	RN	Monocytes	RN_RUNX1_c	J19	2657
AS-187	RN	Monocytes	RN_RUNX1_c	J20	131
AS-187	RN	Monocytes	RN_RUNX1_c	J21	61
AS-187	RN	Monocytes	RN_RUNX1_c	J22	275
AS-187	RN	Monocytes	RN_RUNX1_c	J23	26
AS-187	RN	Monocytes	RN_RUNX1_c	J24	30
AS-187	RN	Monocytes	RN_RUNX1_c	K1	5
AS-187	RN	Monocytes	RN_RUNX1_c	K2	107
AS-187	RN	Monocytes	RN_RUNX1_c	K3	57
AS-187	RN	Monocytes	RN_RUNX1_c	K4	75
AS-187	RN	Monocytes	RN_RUNX1_c	K5	1
AS-187	RN	Monocytes	RN_RUNX1_c	K6	78
AS-187	RN	Monocytes	RN_RUNX1_c	K7	22
AS-187	RN	Monocytes	RN_RUNX1_c	K8	163
AS-187	RN	Monocytes	RN_RUNX1_c	K9	126
AS-187	RN	Monocytes	RN_RUNX1_c	K10	3
AS-187	RN	Monocytes	RN_RUNX1_c	K11	2
AS-187	RN	Monocytes	RN_RUNX1_c	K12	51
AS-187	RN	Monocytes	RN_RUNX1_c	K13	121
AS-187	RN	Monocytes	RN_RUNX1_c	K14	2
AS-187	RN	Monocytes	RN_RUNX1_c	K15	4
AS-187	RN	Monocytes	RN_RUNX1_c	K16	74
AS-187	RN	Monocytes	RN_RUNX1_c	K17	92
AS-187	RN	Monocytes	RN_RUNX1_c	K18	115
AS-187	RN	Monocytes	RN_RUNX1_c	K19	110
AS-187	RN	Monocytes	RN_RUNX1_c	K20	83
AS-187	RN	Monocytes	RN_RUNX1_c	K21	33
AS-187	RN	Monocytes	RN_RUNX1_c	K22	158
AS-187	RN	Monocytes	RN_RUNX1_c	K23	21
AS-187	RN	Monocytes	RN_RUNX1_c	K24	11
AS-187	RN	Monocytes	RN_RUNX1_c	L1	8
AS-187	RN	Monocytes	RN_RUNX1_c	L2	142
AS-187	RN	Monocytes	RN_RUNX1_c	L3	55
AS-187	RN	Monocytes	RN_RUNX1_c	L4	46
AS-187	RN	Monocytes	RN_RUNX1_c	L5	2
AS-187	RN	Monocytes	RN_RUNX1_c	L6	163
AS-187	RN	Monocytes	RN_RUNX1_c	L7	27
AS-187	RN	Monocytes	RN_RUNX1_c	L8	264
AS-187	RN	Monocytes	RN_RUNX1_c	L9	142
AS-187	RN	Monocytes	RN_RUNX1_c	L10	1
AS-187	RN	Monocytes	RN_RUNX1_c	L11	0
AS-187	RN	Monocytes	RN_RUNX1_c	L12	77
AS-187	RN	Monocytes	RN_RUNX1_c	L13	130
AS-187	RN	Monocytes	RN_RUNX1_c	L14	4
AS-187	RN	Monocytes	RN_RUNX1_c	L15	2
AS-187	RN	Monocytes	RN_RUNX1_c	L16	70
AS-187	RN	Monocytes	RN_RUNX1_c	L17	62
AS-187	RN	Monocytes	RN_RUNX1_c	L18	3720
AS-187	RN	Monocytes	RN_RUNX1_c	L19	87
AS-187	RN	Monocytes	RN_RUNX1_c	L20	136
AS-187	RN	Monocytes	RN_RUNX1_c	L21	31
AS-187	RN	Monocytes	RN_RUNX1_c	L22	233
AS-187	RN	Monocytes	RN_RUNX1_c	L23	18
AS-187	RN	Monocytes	RN_RUNX1_c	L24	14
AS-187	RN	Monocytes	RN_RUNX1_c	M1	6
AS-187	RN	Monocytes	RN_RUNX1_c	M2	102
AS-187	RN	Monocytes	RN_RUNX1_c	M3	36
AS-187	RN	Monocytes	RN_RUNX1_c	M4	1103
AS-187	RN	Monocytes	RN_RUNX1_c	M5	5
AS-187	RN	Monocytes	RN_RUNX1_c	M6	82
AS-187	RN	Monocytes	RN_RUNX1_c	M7	19
AS-187	RN	Monocytes	RN_RUNX1_c	M8	180
AS-187	RN	Monocytes	RN_RUNX1_c	M9	85
AS-187	RN	Monocytes	RN_RUNX1_c	M10	1
AS-187	RN	Monocytes	RN_RUNX1_c	M11	2
AS-187	RN	Monocytes	RN_RUNX1_c	M12	77
AS-187	RN	Monocytes	RN_RUNX1_c	M13	116
AS-187	RN	Monocytes	RN_RUNX1_c	M14	1
AS-187	RN	Monocytes	RN_RUNX1_c	M15	2
AS-187	RN	Monocytes	RN_RUNX1_c	M16	41
AS-187	RN	Monocytes	RN_RUNX1_c	M17	63
AS-187	RN	Monocytes	RN_RUNX1_c	M18	101
AS-187	RN	Monocytes	RN_RUNX1_c	M19	95
AS-187	RN	Monocytes	RN_RUNX1_c	M20	122
AS-187	RN	Monocytes	RN_RUNX1_c	M21	50
AS-187	RN	Monocytes	RN_RUNX1_c	M22	193
AS-187	RN	Monocytes	RN_RUNX1_c	M23	14
AS-187	RN	Monocytes	RN_RUNX1_c	M24	16
AS-187	RN	Monocytes	RN_RUNX1_c	N1	13
AS-187	RN	Monocytes	RN_RUNX1_c	N2	222
AS-187	RN	Monocytes	RN_RUNX1_c	N3	70
AS-187	RN	Monocytes	RN_RUNX1_c	N4	128
AS-187	RN	Monocytes	RN_RUNX1_c	N5	4
AS-187	RN	Monocytes	RN_RUNX1_c	N6	94
AS-187	RN	Monocytes	RN_RUNX1_c	N7	7
AS-187	RN	Monocytes	RN_RUNX1_c	N8	203
AS-187	RN	Monocytes	RN_RUNX1_c	N9	65
AS-187	RN	Monocytes	RN_RUNX1_c	N10	3
AS-187	RN	Monocytes	RN_RUNX1_c	N11	4
AS-187	RN	Monocytes	RN_RUNX1_c	N12	94
AS-187	RN	Monocytes	RN_RUNX1_c	N13	4374
AS-187	RN	Monocytes	RN_RUNX1_c	N14	5
AS-187	RN	Monocytes	RN_RUNX1_c	N15	1
AS-187	RN	Monocytes	RN_RUNX1_c	N16	39
AS-187	RN	Monocytes	RN_RUNX1_c	N17	80
AS-187	RN	Monocytes	RN_RUNX1_c	N18	176
AS-187	RN	Monocytes	RN_RUNX1_c	N19	66
AS-187	RN	Monocytes	RN_RUNX1_c	N20	89
AS-187	RN	Monocytes	RN_RUNX1_c	N21	25
AS-187	RN	Monocytes	RN_RUNX1_c	N22	188
AS-187	RN	Monocytes	RN_RUNX1_c	N23	17
AS-187	RN	Monocytes	RN_RUNX1_c	N24	14
AS-187	RN	Monocytes	RN_RUNX1_c	O1	17
AS-187	RN	Monocytes	RN_RUNX1_c	O2	217
AS-187	RN	Monocytes	RN_RUNX1_c	O3	8574
AS-187	RN	Monocytes	RN_RUNX1_c	O4	228
AS-187	RN	Monocytes	RN_RUNX1_c	O5	45
AS-187	RN	Monocytes	RN_RUNX1_c	O6	114
AS-187	RN	Monocytes	RN_RUNX1_c	O7	27
AS-187	RN	Monocytes	RN_RUNX1_c	O8	174
AS-187	RN	Monocytes	RN_RUNX1_c	O9	55
AS-187	RN	Monocytes	RN_RUNX1_c	O10	6
AS-187	RN	Monocytes	RN_RUNX1_c	O11	3
AS-187	RN	Monocytes	RN_RUNX1_c	O12	102
AS-187	RN	Monocytes	RN_RUNX1_c	O13	78
AS-187	RN	Monocytes	RN_RUNX1_c	O14	5
AS-187	RN	Monocytes	RN_RUNX1_c	O15	3
AS-187	RN	Monocytes	RN_RUNX1_c	O16	47
AS-187	RN	Monocytes	RN_RUNX1_c	O17	62
AS-187	RN	Monocytes	RN_RUNX1_c	O18	122
AS-187	RN	Monocytes	RN_RUNX1_c	O19	38
AS-187	RN	Monocytes	RN_RUNX1_c	O20	79
AS-187	RN	Monocytes	RN_RUNX1_c	O21	34
AS-187	RN	Monocytes	RN_RUNX1_c	O22	256
AS-187	RN	Monocytes	RN_RUNX1_c	O23	27
AS-187	RN	Monocytes	RN_RUNX1_c	O24	50
AS-187	RN	Monocytes	RN_RUNX1_c	P1	27
AS-187	RN	Monocytes	RN_RUNX1_c	P2	128
AS-187	RN	Monocytes	RN_RUNX1_c	P3	34
AS-187	RN	Monocytes	RN_RUNX1_c	P4	64
AS-187	RN	Monocytes	RN_RUNX1_c	P5	4
AS-187	RN	Monocytes	RN_RUNX1_c	P6	55
AS-187	RN	Monocytes	RN_RUNX1_c	P7	7
AS-187	RN	Monocytes	RN_RUNX1_c	P8	8739
AS-187	RN	Monocytes	RN_RUNX1_c	P9	28
AS-187	RN	Monocytes	RN_RUNX1_c	P10	1
AS-187	RN	Monocytes	RN_RUNX1_c	P11	0
AS-187	RN	Monocytes	RN_RUNX1_c	P12	30
AS-187	RN	Monocytes	RN_RUNX1_c	P13	28
AS-187	RN	Monocytes	RN_RUNX1_c	P14	5
AS-187	RN	Monocytes	RN_RUNX1_c	P15	104
AS-187	RN	Monocytes	RN_RUNX1_c	P16	11
AS-187	RN	Monocytes	RN_RUNX1_c	P17	22
AS-187	RN	Monocytes	RN_RUNX1_c	P18	41
AS-187	RN	Monocytes	RN_RUNX1_c	P19	37
AS-187	RN	Monocytes	RN_RUNX1_c	P20	41
AS-187	RN	Monocytes	RN_RUNX1_c	P21	15
AS-187	RN	Monocytes	RN_RUNX1_c	P22	166
AS-187	RN	Monocytes	RN_RUNX1_c	P23	10
AS-187	RN	Monocytes	RN_RUNX1_c	P24	29
AS-187	RN	Monocytes	RN_RUNX1_g	A1	88
AS-187	RN	Monocytes	RN_RUNX1_g	A2	11012
AS-187	RN	Monocytes	RN_RUNX1_g	A3	74
AS-187	RN	Monocytes	RN_RUNX1_g	A4	12430
AS-187	RN	Monocytes	RN_RUNX1_g	A5	4
AS-187	RN	Monocytes	RN_RUNX1_g	A6	16484
AS-187	RN	Monocytes	RN_RUNX1_g	A7	43
AS-187	RN	Monocytes	RN_RUNX1_g	A8	186
AS-187	RN	Monocytes	RN_RUNX1_g	A9	82
AS-187	RN	Monocytes	RN_RUNX1_g	A10	3
AS-187	RN	Monocytes	RN_RUNX1_g	A11	3
AS-187	RN	Monocytes	RN_RUNX1_g	A12	129
AS-187	RN	Monocytes	RN_RUNX1_g	A13	136
AS-187	RN	Monocytes	RN_RUNX1_g	A14	6
AS-187	RN	Monocytes	RN_RUNX1_g	A15	3
AS-187	RN	Monocytes	RN_RUNX1_g	A16	106
AS-187	RN	Monocytes	RN_RUNX1_g	A17	116
AS-187	RN	Monocytes	RN_RUNX1_g	A18	145
AS-187	RN	Monocytes	RN_RUNX1_g	A19	181
AS-187	RN	Monocytes	RN_RUNX1_g	A20	118
AS-187	RN	Monocytes	RN_RUNX1_g	A21	33
AS-187	RN	Monocytes	RN_RUNX1_g	A22	271
AS-187	RN	Monocytes	RN_RUNX1_g	A23	117
AS-187	RN	Monocytes	RN_RUNX1_g	A24	227
AS-187	RN	Monocytes	RN_RUNX1_g	B1	8
AS-187	RN	Monocytes	RN_RUNX1_g	B2	72
AS-187	RN	Monocytes	RN_RUNX1_g	B3	9
AS-187	RN	Monocytes	RN_RUNX1_g	B4	130
AS-187	RN	Monocytes	RN_RUNX1_g	B5	0
AS-187	RN	Monocytes	RN_RUNX1_g	B6	77
AS-187	RN	Monocytes	RN_RUNX1_g	B7	13
AS-187	RN	Monocytes	RN_RUNX1_g	B8	97
AS-187	RN	Monocytes	RN_RUNX1_g	B9	53
AS-187	RN	Monocytes	RN_RUNX1_g	B10	3
AS-187	RN	Monocytes	RN_RUNX1_g	B11	5
AS-187	RN	Monocytes	RN_RUNX1_g	B12	142
AS-187	RN	Monocytes	RN_RUNX1_g	B13	58
AS-187	RN	Monocytes	RN_RUNX1_g	B14	1
AS-187	RN	Monocytes	RN_RUNX1_g	B15	1
AS-187	RN	Monocytes	RN_RUNX1_g	B16	43
AS-187	RN	Monocytes	RN_RUNX1_g	B17	50
AS-187	RN	Monocytes	RN_RUNX1_g	B18	34
AS-187	RN	Monocytes	RN_RUNX1_g	B19	73
AS-187	RN	Monocytes	RN_RUNX1_g	B20	134
AS-187	RN	Monocytes	RN_RUNX1_g	B21	29
AS-187	RN	Monocytes	RN_RUNX1_g	B22	122
AS-187	RN	Monocytes	RN_RUNX1_g	B23	26
AS-187	RN	Monocytes	RN_RUNX1_g	B24	63
AS-187	RN	Monocytes	RN_RUNX1_g	C1	9
AS-187	RN	Monocytes	RN_RUNX1_g	C2	114
AS-187	RN	Monocytes	RN_RUNX1_g	C3	8
AS-187	RN	Monocytes	RN_RUNX1_g	C4	84
AS-187	RN	Monocytes	RN_RUNX1_g	C5	2
AS-187	RN	Monocytes	RN_RUNX1_g	C6	80
AS-187	RN	Monocytes	RN_RUNX1_g	C7	10
AS-187	RN	Monocytes	RN_RUNX1_g	C8	65
AS-187	RN	Monocytes	RN_RUNX1_g	C9	70
AS-187	RN	Monocytes	RN_RUNX1_g	C10	2
AS-187	RN	Monocytes	RN_RUNX1_g	C11	4
AS-187	RN	Monocytes	RN_RUNX1_g	C12	61
AS-187	RN	Monocytes	RN_RUNX1_g	C13	101
AS-187	RN	Monocytes	RN_RUNX1_g	C14	1
AS-187	RN	Monocytes	RN_RUNX1_g	C15	2
AS-187	RN	Monocytes	RN_RUNX1_g	C16	80
AS-187	RN	Monocytes	RN_RUNX1_g	C17	69
AS-187	RN	Monocytes	RN_RUNX1_g	C18	52
AS-187	RN	Monocytes	RN_RUNX1_g	C19	71
AS-187	RN	Monocytes	RN_RUNX1_g	C20	31
AS-187	RN	Monocytes	RN_RUNX1_g	C21	16
AS-187	RN	Monocytes	RN_RUNX1_g	C22	129
AS-187	RN	Monocytes	RN_RUNX1_g	C23	26
AS-187	RN	Monocytes	RN_RUNX1_g	C24	40
AS-187	RN	Monocytes	RN_RUNX1_g	D1	29
AS-187	RN	Monocytes	RN_RUNX1_g	D2	156
AS-187	RN	Monocytes	RN_RUNX1_g	D3	53
AS-187	RN	Monocytes	RN_RUNX1_g	D4	150
AS-187	RN	Monocytes	RN_RUNX1_g	D5	2
AS-187	RN	Monocytes	RN_RUNX1_g	D6	113
AS-187	RN	Monocytes	RN_RUNX1_g	D7	26
AS-187	RN	Monocytes	RN_RUNX1_g	D8	107
